"No.","Time","Source","Destination","Protocol","Length","Info"
"54","6.294476","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=587 Ack=20119 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"55","6.294478","204.79.197.200","100.86.171.196","TCP","1514","443  >  64559 [ACK] Seq=2047 Ack=20119 Win=16385 Len=1460 [TCP segment of a reassembled PDU]"
"56","6.294479","204.79.197.200","100.86.171.196","TLSv1.2","246","Application Data"
"57","6.294480","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"58","6.295128","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=20119 Ack=3737 Win=65485 Len=0"
"59","6.295612","100.86.171.196","204.79.197.200","TCP","54","[TCP Window Update] 64559  >  443 [ACK] Seq=20119 Ack=3737 Win=65535 Len=0"
"75","6.614767","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=20119 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"76","6.614769","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=21559 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"77","6.614770","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=22999 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"78","6.614797","100.86.171.196","204.79.197.200","TLSv1.2","421","Application Data"
"79","6.618839","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=24806 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"80","6.618841","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=26246 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"81","6.618867","100.86.171.196","204.79.197.200","TLSv1.2","647","Application Data"
"82","6.624677","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=28279 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"83","6.624678","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=29719 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"84","6.624699","100.86.171.196","204.79.197.200","TLSv1.2","368","Application Data"
"85","6.628323","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=3737 Ack=24806 Win=16385 Len=0"
"86","6.630651","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=3737 Ack=26246 Win=16379 Len=0"
"87","6.630652","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=3737 Ack=28279 Win=16385 Len=0"
"88","6.630776","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=31473 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"89","6.630776","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=32913 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"90","6.630777","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=34353 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"91","6.630789","100.86.171.196","204.79.197.200","TLSv1.2","450","Application Data"
"92","6.636401","204.79.197.200","100.86.171.196","TCP","56","[TCP Previous segment not captured] 443  >  64559 [ACK] Seq=3887 Ack=31473 Win=16385 Len=0"
"95","6.643090","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=3887 Ack=36189 Win=16385 Len=0"
"98","6.652184","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=36189 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"99","6.652185","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=37629 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"100","6.652186","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=39069 Ack=3737 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"101","6.652205","100.86.171.196","204.79.197.200","TLSv1.2","366","Application Data"
"106","6.666387","204.79.197.200","100.86.171.196","TLSv1.2","346","Application Data, Application Data"
"107","6.666495","100.86.171.196","204.79.197.200","TCP","66","[TCP Dup ACK 58#1] 64559  >  443 [ACK] Seq=40821 Ack=3737 Win=65535 Len=0 SLE=3887 SRE=4179"
"114","6.678768","204.79.197.200","100.86.171.196","TCP","642","[TCP Retransmission] 443  >  64559 [PSH, ACK, CWR] Seq=3737 Ack=40821 Win=16385 Len=588"
"115","6.678853","100.86.171.196","204.79.197.200","TCP","66","64559  >  443 [ACK] Seq=40821 Ack=4325 Win=65525 Len=0 SLE=3887 SRE=4179"
"126","6.708213","204.79.197.200","100.86.171.196","TLSv1.2","857","Application Data"
"127","6.708214","204.79.197.200","100.86.171.196","TLSv1.2","92","Application Data"
"128","6.708317","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=40821 Ack=5166 Win=65521 Len=0"
"175","8.237828","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=40821 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"176","8.237831","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=42261 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"177","8.237833","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=43701 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"178","8.237883","100.86.171.196","204.79.197.200","TLSv1.2","348","Application Data"
"179","8.250315","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5166 Ack=45141 Win=16379 Len=0"
"180","8.250316","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5166 Ack=45435 Win=16385 Len=0"
"181","8.255398","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=45435 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"182","8.255401","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=46875 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"183","8.255401","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=48315 Ack=5166 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"184","8.255446","100.86.171.196","204.79.197.200","TLSv1.2","330","Application Data"
"185","8.258847","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"186","8.258930","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=50031 Ack=5312 Win=65532 Len=0"
"187","8.266232","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=50031 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"188","8.266234","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=51471 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"189","8.266235","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=52911 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"190","8.266258","100.86.171.196","204.79.197.200","TLSv1.2","330","Application Data"
"191","8.267800","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5312 Ack=46875 Win=16379 Len=0"
"192","8.267801","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5312 Ack=48315 Win=16385 Len=0"
"193","8.267801","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5312 Ack=50031 Win=16385 Len=0"
"194","8.271790","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=54627 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"195","8.271791","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=56067 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"196","8.271793","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=57507 Ack=5312 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"197","8.271826","100.86.171.196","204.79.197.200","TLSv1.2","343","Application Data"
"198","8.275865","204.79.197.200","100.86.171.196","TLSv1.2","201","Application Data"
"199","8.275938","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=59236 Ack=5459 Win=65532 Len=0"
"200","8.277852","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5459 Ack=54627 Win=16385 Len=0"
"201","8.284625","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5459 Ack=59236 Win=16385 Len=0"
"202","8.288130","204.79.197.200","100.86.171.196","TLSv1.2","199","Application Data"
"203","8.288228","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=59236 Ack=5604 Win=65532 Len=0"
"206","8.299712","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"207","8.299867","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=59236 Ack=5750 Win=65532 Len=0"
"210","8.426786","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=59236 Ack=5750 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"211","8.426789","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=60676 Ack=5750 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"212","8.426825","100.86.171.196","204.79.197.200","TLSv1.2","224","Application Data"
"213","8.427483","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=62286 Ack=5750 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"214","8.427484","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=63726 Ack=5750 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"215","8.427501","100.86.171.196","204.79.197.200","TLSv1.2","735","Application Data"
"218","8.438749","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5750 Ack=62286 Win=16385 Len=0"
"219","8.440035","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5750 Ack=65166 Win=16385 Len=0"
"220","8.440036","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5750 Ack=65847 Win=16382 Len=0"
"221","8.446608","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"222","8.446723","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=65847 Ack=5896 Win=65532 Len=0"
"255","10.455529","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=65847 Ack=5896 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"256","10.455533","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=67287 Ack=5896 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"257","10.455535","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=68727 Ack=5896 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"258","10.455639","100.86.171.196","204.79.197.200","TLSv1.2","485","Application Data"
"259","10.467692","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=5896 Ack=70598 Win=16385 Len=0"
"262","10.477259","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"263","10.477347","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=70598 Ack=6042 Win=65532 Len=0"
"294","12.519813","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=70598 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"295","12.519815","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=72038 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"296","12.519817","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=73478 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"297","12.519818","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=74918 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"298","12.519820","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=76358 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"299","12.519822","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=77798 Ack=6042 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"300","12.519850","100.86.171.196","204.79.197.200","TLSv1.2","660","Application Data"
"301","12.532497","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6042 Ack=72038 Win=16379 Len=0"
"302","12.532498","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6042 Ack=73478 Win=16385 Len=0"
"303","12.532499","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6042 Ack=79844 Win=16385 Len=0"
"304","12.541618","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"305","12.541715","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=79844 Ack=6188 Win=65532 Len=0"
"306","12.554384","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"307","12.554469","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=79844 Ack=6334 Win=65532 Len=0"
"308","12.560245","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=79844 Ack=6334 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"309","12.560247","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=81284 Ack=6334 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"310","12.560248","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=82724 Ack=6334 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"311","12.560268","100.86.171.196","204.79.197.200","TLSv1.2","65","Application Data"
"312","12.573534","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6334 Ack=84175 Win=16385 Len=0"
"313","12.580892","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"314","12.580975","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=84175 Ack=6480 Win=65532 Len=0"
"317","14.569214","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=84175 Ack=6480 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"318","14.569217","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=85615 Ack=6480 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"319","14.569263","100.86.171.196","204.79.197.200","TLSv1.2","1312","Application Data"
"320","14.589983","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6480 Ack=85615 Win=16379 Len=0"
"321","14.589985","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6480 Ack=88313 Win=16385 Len=0"
"322","14.599375","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"323","14.599477","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=88313 Ack=6626 Win=65532 Len=0"
"336","16.573129","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=88313 Ack=6626 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"337","16.573139","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=89753 Ack=6626 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"338","16.573172","100.86.171.196","204.79.197.200","TLSv1.2","989","Application Data"
"339","16.595364","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6626 Ack=92128 Win=16385 Len=0"
"340","16.602630","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"341","16.602731","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=92128 Ack=6772 Win=65532 Len=0"
"344","16.975263","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=92128 Ack=6772 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"345","16.975266","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=93568 Ack=6772 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"346","16.975293","100.86.171.196","204.79.197.200","TLSv1.2","224","Application Data"
"347","16.975780","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=95178 Ack=6772 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"348","16.975787","100.86.171.196","204.79.197.200","TLSv1.2","205","Application Data"
"349","16.988289","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6772 Ack=93568 Win=16379 Len=0"
"350","16.988291","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6772 Ack=96769 Win=16385 Len=0"
"351","16.996570","204.79.197.200","100.86.171.196","TLSv1.2","199","Application Data"
"352","16.996658","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=96769 Ack=6917 Win=65532 Len=0"
"357","18.578642","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=96769 Ack=6917 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"358","18.578644","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=98209 Ack=6917 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"359","18.578684","100.86.171.196","204.79.197.200","TLSv1.2","707","Application Data"
"360","18.602256","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=6917 Ack=100302 Win=16385 Len=0"
"361","18.607375","204.79.197.200","100.86.171.196","TLSv1.2","200","Application Data"
"362","18.607461","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=100302 Ack=7063 Win=65532 Len=0"
"363","19.995715","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=100302 Ack=7063 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"364","19.995717","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=101742 Ack=7063 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"365","19.995743","100.86.171.196","204.79.197.200","TLSv1.2","232","Application Data"
"366","19.995976","100.86.171.196","204.79.197.200","TLSv1.2","1448","Application Data"
"367","20.014241","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=7063 Ack=103360 Win=16385 Len=0"
"368","20.014243","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=7063 Ack=104754 Win=16379 Len=0"
"369","20.049831","204.79.197.200","100.86.171.196","TLSv1.2","713","Application Data"
"370","20.049950","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=104754 Ack=7722 Win=65524 Len=0"
"371","20.583404","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=104754 Ack=7722 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"372","20.583406","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=106194 Ack=7722 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"373","20.583436","100.86.171.196","204.79.197.200","TLSv1.2","832","Application Data"
"374","20.603779","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=7722 Ack=107634 Win=16385 Len=0"
"375","20.603785","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=7722 Ack=108412 Win=16382 Len=0"
"376","20.611561","204.79.197.200","100.86.171.196","TLSv1.2","205","Application Data"
"377","20.611648","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=108412 Ack=7873 Win=65532 Len=0"
"378","21.085018","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=108412 Ack=7873 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"379","21.085021","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=109852 Ack=7873 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"380","21.085053","100.86.171.196","204.79.197.200","TLSv1.2","224","Application Data"
"381","21.085195","100.86.171.196","204.79.197.200","TCP","1494","64559  >  443 [ACK] Seq=111462 Ack=7873 Win=65535 Len=1440 [TCP segment of a reassembled PDU]"
"382","21.085207","100.86.171.196","204.79.197.200","TLSv1.2","475","Application Data"
"383","21.105420","204.79.197.200","100.86.171.196","TCP","56","443  >  64559 [ACK] Seq=7873 Ack=113323 Win=16385 Len=0"
"384","21.150554","204.79.197.200","100.86.171.196","TLSv1.2","199","Application Data"
"385","21.150683","100.86.171.196","204.79.197.200","TCP","54","64559  >  443 [ACK] Seq=113323 Ack=8018 Win=65532 Len=0"
